Sr_No,Cap_Type,Name,Ticker,Sub_Sector,Market_Cap,Close_Price
4241,,Tulasee Bio-Ethanol Ltd,TULASEEBIOE,,11,18
4242,,Garware Synthetics Ltd,GARWSYN,Textiles,11,18
4243,,First Custodian Fund (India) Ltd,1STCUS,Investment Banking & Brokerage,11,90
4245,,Bhagawati Oxygen Ltd,BHAGWOX,Commodity Chemicals,11,44
4246,,Univa Foods Ltd,UNIVAFOODS,"Hotels, Resorts & Cruise Lines",10,7
4247,,Euro-Leder Fashion Ltd,EUROLED,,10,22
4248,,Abhinav Leasing & Finance Ltd,ALFL,,10,2
4249,,Sanco Industries Ltd,SANCO,Building Products - Pipes,10,7
4250,,Hasti Finance Ltd,HASTIFIN,,10,9
4251,,Golkonda Aluminium Extrusions Ltd,GOLKONDA,Metals - Aluminium,10,17
4252,,Continental Controls Ltd,CONTICON,Electrical Components & Equipments,10,16
4253,,GCM Capital Advisors Ltd,GCMCAPI,Investment Banking & Brokerage,10,6
4254,,Arihant's Securities Ltd,ARISE,Diversified Financials,10,20
4255,,NPR Finance Ltd,NPRFIN,,10,18
4256,,Zinema Media and Entertainment Ltd,ZINEMA,Commodities Trading,10,14
4257,,Panafic Industrials Ltd,PANAFIC,Diversified Financials,10,1
4258,,Shakti Press Ltd,SHAKTIPR,Publishing,10,27
4259,,Sea TV Network Ltd,SEATV,TV Channels & Broadcasters,10,9
4260,,Munoth Communication Ltd,MCLTD,Technology Hardware,10,12
4261,,Net Pix Shorts Digital Media Ltd,NETPIX,,10,32
4262,,Subhash Silk Mills Ltd,SUBSM,Textiles,10,24
4263,,Ladam Affordable Housing Ltd,LAHL,Real Estate,10,9
4264,,Yogi Infra Projects Ltd,YOGISUNG,Construction & Engineering,10,6
4265,,Vision Cinemas Ltd,VISIONCINE,,10,1
4266,,Swagtam Trading and Services Ltd,SWAGTAM,Real Estate,10,84
4267,,Ashtasidhhi Industries Ltd,GUJINV,Diversified Financials,10,13
4268,,VB Industries Ltd,VBIND,Diversified Financials,10,7
4269,,RGF Capital Markets Ltd,RGF,Diversified Financials,10,1
4270,,Sterling Powergensys Ltd,STERPOW,Textiles,10,24
4271,,Adinath Exim Resources Ltd,ADIEXRE,Consumer Finance,10,22
4272,,Bindal Exports Ltd,BINDALEXPO,Textiles,10,22
4274,,Janus Corporation Ltd,JANUSCORP,,9,7
4275,,Dr Lalchandani Labs Ltd,DLCL,Hospitals & Diagnostic Centres,9,22
4276,,Moongipa Capital Finance Ltd,MONGIPA,Consumer Finance,9,36
4277,,IGC Industries Ltd,IGCIL,Textiles,9,43
4278,,Monind Ltd,MONIND,,9,24
4279,,Mukta Agriculture Ltd,MUKTA,Commodities Trading,9,5
4280,,Jyotirgamya Enterprises Ltd,JEL,Commodities Trading,9,66
4281,,F G P Ltd,FGP,Business Support Services,9,7
4282,,Jattashankar Industries Ltd,JATTAINDUS,Textiles,9,20
4283,,C J Gelatine Products Ltd,CJGEL,Specialty Chemicals,9,18
4284,,United Leasing & Industries Ltd,UNTTEMI,Textiles,9,28
4285,,Agarwal Fortune India Ltd,AGARWAL,,9,25
4286,,Integra Capital Ltd,INTCAPL,Diversified Financials,9,19
4287,,Seven Hill Industries Ltd,SEVENHILL,Diversified Financials,9,1
4288,,Nouveau Global Ventures Ltd,NOUVEAU,Conglomerates,9,0
4289,,Mount Housing and Infrastructure Ltd,MOUNT,,9,30
4290,,OTCO International Ltd,OTCO,IT Services & Consulting,9,7
4291,,Promact Impex Ltd,PROMACT,Plastic Products,9,14
4292,,Accord Synergy Ltd,ACCORD,Telecom Services,9,27
4293,,Southern Infosys Ltd,SOUTHERNIN,IT Services & Consulting,9,19
4294,,Octal Credit Capital Ltd,OCTAL,Diversified Financials,9,19
4295,,Peeti Securities Ltd,PEETISEC,Textiles,9,25
4296,,Photon Capital Advisors Ltd,PHOTON,,9,68
4297,,Tci Finance Ltd,TCIFINANCE,Diversified Financials,9,8
4298,,Gagan Gases Ltd,GAGAN,Oil & Gas - Storage & Transportation,9,19
4299,,Chadha Papers Ltd,CHADPAP,Paper Products,9,9
4300,,Senthil Infotek Ltd,SENINFO,IT Services & Consulting,9,18
4301,,Narmada Macplast Drip Irrigation Systems Ltd,NARMP,Agricultural & Farm Machinery,9,23
4302,,ANS Industries Ltd,ANSINDUS,Packaged Foods & Meats,9,11
4303,,Organic Coatings Ltd,ORGCOAT,Specialty Chemicals,9,12
4304,,Goyal Associates Ltd,GOYALASS,,9,2
4305,,UTL Industries Ltd,UTLINDS,Iron & Steel,9,3
4306,,Hindustan Bio Sciences Ltd,HINDBIO,Biotechnology,9,8
4307,,Mehta Securities Ltd,MEHSECU,Investment Banking & Brokerage,9,28
4308,,GSB Finance Ltd,GSBFIN,Investment Banking & Brokerage,9,15
4309,,Rajath Finance Ltd,RAJATH,Diversified Financials,9,22
4310,,Quantum Build-Tech Ltd,QUANTBUILD,,9,3
4311,,Fone4 Communications(India) Ltd,FONE4,,9,5
4312,,Karnimata Cold Storage Ltd,KCSL,Logistics,9,17
4313,,Bazel International Ltd,BAZELINTER,Investment Banking & Brokerage,9,46
4314,,CMI Ltd,CMICABLES,Cables,9,5
4315,,Tashi India Ltd,TASHIND,Diversified Financials,9,117
4316,,Universal Office Automation Ltd,UNIOFFICE,Industrial Machinery,9,6
4317,,AVI Products India Ltd,APIL,Commodities Trading,9,25
4319,,Shashwat Furnishing Solutions Ltd,SFSL,,9,41
4320,,Haria Apparels Ltd,HARIAAPL,Textiles,9,5
4321,,V B Desai Financial Services Ltd,VBDESAI,Investment Banking & Brokerage,9,17
4322,,Oswal Yarns Ltd,OSWAYRN,Textiles,9,19
4323,,AMS Polymers Ltd,AMS,,9,26
4324,,G K Consultants Ltd,GKCONS,Diversified Financials,8,13
4325,,Symbiox Investment & Trading Co Ltd,SYMBIOX,Textiles,8,3
4326,,A F Enterprises Ltd,AFEL,Investment Banking & Brokerage,8,7
4327,,RLF Ltd,RLF,Textiles,8,9
4328,,Vaxfab Enterprises Ltd,VEL,,8,10
4329,,Mystic Electronics Ltd,MYSTICELE,,8,4
4330,,UTI S&P BSE Sensex Next 50 Exchange Traded Fund,UTISXN50,Equity,8,81
4331,,Super Bakers Ltd,SUPERBAK,Packaged Foods & Meats,8,28
4332,,Servoteach Industries Ltd,SERVOTEACH,Industrial Machinery,8,19
4333,,SC Agrotech Ltd,SCAGRO,Agro Products,8,13
4334,,First Fintec Ltd,FIRSTFIN,,8,8
4335,,Indra Industries Ltd,INDRAIND,,8,13
4336,,Wagend Infra Venture Ltd,WAGEND,Specialized Finance,8,2
4337,,Shree Salasar Investments Ltd,SALSAIN,Investment Banking & Brokerage,8,14
4338,,NB Footwear Ltd,NBFOOT,Apparel & Accessories,8,7
4339,,Retro Green Revolution Ltd,RGRL,Agricultural & Farm Machinery,8,9
4340,,Jayatma Industries Ltd,JAYIND,Textiles,8,13
4341,,Shangar Decor Ltd,SHANGAR,Home Furnishing,8,5
4342,,Dhanvantri Jeevan Rekha Ltd,ZDHJERK,Hospitals & Diagnostic Centres,8,19
4343,,Goenka Business & Finance Ltd,GBFL,Diversified Financials,8,7
4344,,Dhyaani Tradeventtures Ltd,DHYAANITR,,8,19
4345,,Kore Foods Ltd,KORE,FMCG - Foods,8,6
4346,,Santosh Fine Fab Ltd,SANTOSHF,Textiles,8,20
4347,,Paos Industries Ltd,PAOS,,8,16
4348,,Perfect-Octave Media Projects Ltd,OCTAVE,,8,3
4349,,Neo Infracon Ltd,NEOINFRA,Real Estate,8,15
4350,,Bloom Dekor Ltd,BLOOM,Wood Products,8,12
4352,,Jonjua Overseas Ltd,JONJUA,,8,10
4353,,Bridge Securities Ltd,BRIDGESE,Investment Banking & Brokerage,8,24
4354,,Esha Media Research Ltd,ESHAMEDIA,Advertising,8,11
4355,,Ramgopal Polytex Ltd,RAMGOPOLY,Commodities Trading,8,6
4356,,Vision Corporation Ltd,VISIONCO,Movies & TV Serials,8,4
4357,,Glittek Granites Ltd,GLITTEKG,Building Products - Granite,8,3
4358,,Devine Impex Ltd,DEVINE,Commodities Trading,8,8
4359,,Sri Amarnath Finance Ltd,AMARNATH,Investment Banking & Brokerage,8,8
4360,,Ace Engitech Ltd,ACEENGITEC,,8,24
4361,,International Data Management Ltd,IDM,IT Services & Consulting,8,33
4362,,Mahasagar Travels Ltd,MHSGRMS,Tour & Travel Services,8,10
4363,,Jet infraventure Ltd,JETINFRA,Real Estate,8,21
4364,,Garware Marine Industries Ltd,GARWAMAR,Shipbuilding,8,13
4365,,Enterprise International Ltd,ENTRINT,Textiles,8,25
4366,,Minolta Finance Ltd,MINOLTAF,Diversified Financials,8,7
4367,,Stanpacks (India) Ltd,STANPACK,Packaging,8,13
4368,,Kabra Commercial Ltd,KCL,Commodities Trading,8,26
4369,,Shyama Infosys Ltd,SHYAMAINFO,IT Services & Consulting,8,7
4370,,Setubandhan Infrastructure Ltd,SETUINFRA,Construction & Engineering,8,1
4371,,Silver Pearl Hospitality & Luxury Spaces Ltd,SILVERPRL,,8,10
4372,,Amanaya Ventures Ltd,AMANAYA,,8,20
4373,,Jetmall Spices and Masala Ltd,JETMALL,,7,13
4374,,Longspur International Ventures Ltd,CONFINT,Investment Banking & Brokerage,7,5
4375,,iStreet Network Ltd,ISTRNETWK,Retail - Online,7,4
4376,,Mafia Trends Ltd,MAFIA,,7,16
4377,,Patidar Buildcon Ltd,PATIDAR,Real Estate,7,12
4378,,Beeyu Overseas Ltd,BEEYU,Tea & Coffee,7,5
4379,,Melstar Information Technologies Ltd,MELSTAR,IT Services & Consulting,7,5
4380,,Flora Corporation Ltd,FLORACORP,,7,9
4381,,Interactive Financial Services Ltd,IFINSER,Investment Banking & Brokerage,7,22
4382,,Mahan Industries Ltd,MAHANIN,Specialized Finance,7,2
4383,,Welcure Drugs and Pharmaceuticals Ltd,WELCURE,Pharmaceuticals,7,5
4384,,NCC Blue Water Products Ltd,NCCBLUE,Packaged Foods & Meats,7,10
4385,,Ashram Online.com Ltd,ASHRAM,Retail - Online,7,7
4386,,Ganesh Holdings Ltd,GANHOLD,Investment Banking & Brokerage,7,196
4387,,Vinayak Polycon International Ltd,VINAYAKPOL,Packaging,7,25
4388,,Decillion Finance Ltd,DFL,Investment Banking & Brokerage,7,26
4389,,Thirani Projects Ltd,TPROJECT,Investment Banking & Brokerage,7,3
4390,,Hittco Tools Ltd,HITTCO,Industrial Machinery,7,12
4391,,Coral Newsprints Ltd,CORNE,Paper Products,7,13
4392,,Quasar India Ltd,QUASAR,,7,13
4393,,Tranway Technologies Ltd,TRANWAY,,7,7
4394,,EPIC Energy Ltd,EPIC,Electrical Components & Equipments,7,11
4395,,CHD Chemicals Ltd,CHDCHEM,Commodities Trading,7,7
4396,,Sheshadri Industries Ltd,SHESHAINDS,Textiles,7,13
4397,,Nexus Surgical and Medicare Ltd,NEXUSSURGL,,7,16
4398,,Raconteur Global Resources Ltd,RACONTEUR,,7,24
4399,,Krishna Capital and Securities Ltd,KRISHNACAP,Investment Banking & Brokerage,7,21
4400,,Integrated Hitech Ltd,INTEGHIT,Software Services,7,7
4401,,MPAgro Industries Ltd,MPAGI,Fertilizers & Agro Chemicals,7,11
4402,,Bijoy Hans Ltd,BIJHANS,Pharmaceuticals,7,23
4403,,Aryan Share & Stock Brokers Ltd,ARYAN,Investment Banking & Brokerage,7,22
4404,,Jain Marmo Industries Ltd,JAINMARMO,Building Products - Granite,7,23
4405,,Premier Synthetics Ltd,PREMSYN,Textiles,7,15
4406,,Kumbhat Financial Services Ltd,KUMPFIN,Diversified Financials,7,13
4407,,VXL Instruments Ltd,VXLINSTR,Technology Hardware,7,5
4408,,Triliance Polymers Ltd,TRILIANCE,,7,13
4409,,Kanungo Financiers Ltd,KANUNGO,0,7,5
4410,,Ramsons Projects Ltd,RAMSONS,Diversified Financials,7,22
4411,,Shoora Designs Ltd,SHOORA,,7,48
4412,,Shashank Traders Ltd,SHASHANK,Textiles,7,22
4413,,Nutech Global Ltd,NUTECGLOB,Textiles,7,18
4415,,Flora Textiles Ltd,FLORATX,Textiles,7,14
4416,,Ramasigns Industries Ltd,RAMASIGNS,Stationery,7,2
4417,,Shree Precoated Steels Ltd,SPSL,Real Estate,7,14
4418,,Satiate Agri Ltd,SATAGRI,,7,23
4419,,Sharanam Infraproject and Trading Ltd,SIPTL,Real Estate,7,1
4420,,Vintage Securities Ltd,VINTAGES,Consumer Finance,7,18
4421,,Kothari Industrial Corp Ltd,KOTIC,Fertilizers & Agro Chemicals,7,6
4422,,Trio Mercantile And Trading Ltd,TRIOMERC,Commodities Trading,7,1
4423,,Oswal Overseas Ltd,OSWALOR,Sugar,7,5
4424,,Virgo Global Ltd,VIRGOGLOB,IT Services & Consulting,7,6
4425,,Aadi Industries Ltd,AADIIND,Stationery,7,6
4426,,Omni AX's Software Ltd,OMNIAX,Software Services,7,4
4427,,Epsom Properties Ltd,EPSOMPRO,Real Estate,7,8
4428,,Shamrock Industrial Company Ltd,SHAMROIN,Pharmaceuticals,7,12
4429,,Quintegra Solutions Ltd,QUINTEGRA,Software Services,7,3
4430,,Shantai Industries Ltd,SHANTAI,,7,43
4431,,Uniroyal Marine Exports Ltd,UNRYLMA,Packaged Foods & Meats,6,13
4432,,Taparia Tools Ltd,TAPARIA,Industrial Machinery,6,4
4433,,Aravali Securities and Finance Ltd,ARAVALIS,Investment Banking & Brokerage,6,4
4434,,Ushakiran Finance Ltd,USHAKIRA,Diversified Financials,6,30
4435,,Sophia Traexpo Ltd,STRAEXPO,,6,13
4436,,Omnipotent Industries Ltd,OMNIPOTENT,,6,11
4437,,Vardhman Concrete Ltd,VARDHMAN,Construction & Engineering,6,9
4438,,Gratex Industries Ltd,GRATEXI,Commodities Trading,6,20
4439,,Haria Exports Ltd,HARIAEXPO,Commodities Trading,6,5
4440,,Fabino Life Sciences Ltd,FABINO,,6,29
4442,,Agio Paper & Industries Ltd,AGIOPAPER,Paper Products,6,5
4443,,52 Weeks Entertainment Ltd,SHAQUAK,Movies & TV Serials,6,2
4444,,P M Telelinnks Ltd,PMTELELIN,Commodities Trading,6,6
4445,,Shri Ram Switchgears Ltd,SRIRAM,Electrical Components & Equipments,6,7
4446,,Milestone Furniture Ltd,MILEFUR,Business Support Services,6,7
4447,,Incon Engineers Ltd,INCON,Industrial Machinery,6,14
4448,,Neelkanth Rock-Minerals Ltd,NEELKAN,Building Products - Granite,6,12
4449,,Relic Technologies Ltd,RELICTEC,Diversified Financials,6,16
4450,,Sybly Industries Ltd,SYBLY,Textiles,6,7
4451,,Amit International Ltd,AMITINT,Commodities Trading,6,3
4454,,Integrated Proteins Ltd,INTEGFD,Packaged Foods & Meats,6,19
4455,,Looks Health Services Ltd,LOOKS,Health Care Equipment & Supplies,6,6
4456,,Tamil Nadu Steel Tubes Ltd,TNSTLTU,Building Products - Pipes,6,13
4457,,Mahalaxmi Seamless Ltd,MAHALXSE,Iron & Steel,6,10
4458,,Chambal Breweries and Distilleries Ltd,CHMBBRW,Alcoholic Beverages,6,8
4459,,Quantum Digital Vision (India) Ltd,QUANTDIA,Construction & Engineering,6,17
4460,,Athena Constructions Ltd,ATHCON,Real Estate,6,8
4461,,Raghunath International Ltd,RAGHUNAT,Real Estate,6,12
4462,,Sirohia & Sons Ltd,SIROHIA,Fertilizers & Agro Chemicals,6,6
4463,,Olympic Cards Ltd,OLPCL,,6,4
4464,,Rahul Merchandising Ltd,RAHME,Textiles,6,17
4465,,Ken Financial Services Ltd,KENFIN,Diversified Financials,6,25
4466,,Garodia Chemicals Ltd,GARODCH,Commodity Chemicals,6,8
4467,,J J Finance Corporation Ltd,JJFINCOR,Diversified Financials,6,21
4468,,Jalan Transolutions (India) Ltd,JALAN,Logistics,6,4
4469,,Ganon Products Ltd,GANONPRO,,6,5
4470,,Polycon International Ltd,POLYCON,Plastic Products,6,13
4471,,Suryo Foods and Industries Ltd,SURFI,Packaged Foods & Meats,6,15
4472,,Kiran Print Pack Ltd,KIRANPR,Stationery,6,11
4473,,Lead Financial Services Ltd,LEADFIN,Diversified Financials,6,20
4474,,TeleCanor Global Ltd,TELECANOR,,6,6
4475,,Prashant India Ltd,PRSNTIN,Textiles,6,14
4476,,Explicit Finance Ltd,EXPLICITFIN,Investment Banking & Brokerage,6,7
4478,,Konndor Industries Ltd,KONNDOR,,6,11
4480,,Space Incubatrics Technologies Ltd,SPACEINCUBA,IT Services & Consulting,6,2
4481,,Typhoon Financial Services Ltd,TFSL,Diversified Financials,6,19
4482,,Unishire Urban Infra Ltd,UNISHIRE,,6,2
4484,,Voltaire Leasing and Finance Ltd,VOLLF,,6,13
4485,,Modella Woollens Ltd,MODWOOL,Textiles,6,59
4486,,Ramchandra Leasing and Finance Ltd,RLFL,Diversified Financials,6,1
4487,,Cindrella Financial Services Ltd,CINDRELL,Diversified Financials,6,12
4488,,Nihar Info Global Ltd,NIHARINF,,6,5
4489,,Khandelwal Extractions Ltd,ZKHANDEN,Packaged Foods & Meats,6,57
4490,,Pradip Overseas Ltd,PRADIP,Textiles,6,1
4491,,Penta Gold Ltd,PENTAGOLD,"Precious Metals, Jewellery & Watches",6,4
4492,,SDC Techmedia Ltd,SDC,,6,8
4493,,Corporate Merchant Bankers Ltd,CMBL,Investment Banking & Brokerage,5,17
4494,,Aananda Lakshmi Spinning Mills Ltd,AANANDALAK,Textiles,5,15
4495,,Midwest Gold Ltd,MIDWEST,Mining - Diversified,5,17
4496,,Checkpoint Trends Ltd,CHECKPOINT,,5,9
4498,,Ontic Finserve Ltd,ONTIC,,5,1
4499,,Navoday Enterprises Ltd,NAVODAYENT,,5,7
4501,,Aditya Ispat Ltd,ADITYA,Iron & Steel,5,11
4502,,S G N Telecoms Ltd,SGNTE,Electrical Components & Equipments,5,1
4504,,Unitech International Ltd,UNITINT,Commodities Trading,5,6
4505,,Mideast Portfolio Management Ltd,MIDEASTP,Investment Banking & Brokerage,5,10
4506,,Jainco Projects (India) Ltd,JAINCO,Consumer Finance,5,5
4507,,Svam Software Ltd,SVAMSOF,Software Services,5,3
4508,,Sikozy Realtors Ltd,SIKOZY,Real Estate,5,1
4509,,Simplex Papers Ltd,SIMPLXPAP,Paper Products,5,1916
4510,,SW Investments Ltd,SW1,Consumer Finance,5,57
4511,,Citi Port Financial Services Ltd,CITIPOR,Diversified Financials,5,20
4512,,Mahaveer Infoway Ltd,MINFY,IT Services & Consulting,5,8
4513,,Padmalaya Telefilms Ltd,PADMALAYAT,Movies & TV Serials,5,3
4514,,Kaarya Facilities & Services Ltd,KAARYAFSL,,5,5
4515,,Manor Estates and Industries Ltd,KARANWO,Textiles,5,6
4516,,Asia Capital Ltd,ASIACAP,Investment Banking & Brokerage,5,17
4517,,Clio Infotech Ltd,CLIOINFO,Consumer Finance,5,5
4518,,Sashwat Technocrats Ltd,SASHWAT,Software Services,5,167
4519,,Mathew Easow Research Securities Ltd,MATHEWE,,5,8
4520,,Scintilla Commercial & Credit Ltd,SCC,,5,5
4521,,Jayatma Enterprises Ltd,JAYATMA,Business Support Services,5,16
4522,,Bharatiya Global Infomedia Ltd,BGLOBAL,IT Services & Consulting,5,3
4523,,Sujana Universal Industries Ltd,SUJANAUNI,Iron & Steel,5,0
4524,,Pushpanjali Realms and Infratech Ltd,PUSHPREALM,Real Estate,5,5
4525,,Brijlaxmi Leasing & Finance Ltd,BRIJLEAS,Investment Banking & Brokerage,5,8
4526,,Capricorn Systems Global Solutions Ltd,CAPRICORN,IT Services & Consulting,5,15
4527,,Purohit Construction Ltd,PUROHITCON,Construction & Engineering,5,10
4528,,Ashiana Agro Industries Ltd,ASHAI,Investment Banking & Brokerage,5,11
4529,,Mayur Floorings Ltd,MAYURFL,Building Products - Granite,5,10
4530,,Vallabh Steels Ltd,VALLABHSQ,Building Products - Pipes,5,9
4531,,Lakshmi Precision Screws Ltd,LAKPRE,Industrial Machinery,5,5
4532,,IMP Powers Ltd,INDLMETER,Heavy Electrical Equipments,5,6
4533,,Galada Finance Ltd,GALADAFIN,Investment Banking & Brokerage,5,16
4534,,Heera Ispat Ltd,HEERAISP,Iron & Steel,5,7
4535,,Saffron Industries Ltd,SAFFRON,Paper Products,5,7
4536,,Encode Packaging India Ltd,ENCODE,,5,15
4537,,Hypersoft Technologies Ltd,HYPERSOFT,IT Services & Consulting,5,11
4538,,Worldwide Aluminium Limited,WWALUM,,5,17
4539,,Datiware Maritime Infra Ltd,DATIWARE,,5,9
4540,,Pankaj Polymers Ltd,PANKAJPO,Packaging,5,9
4541,,RSC International Ltd,RSCINT,Textiles,5,10
4542,,Sungold Capital Ltd,SUNGOLD,Diversified Financials,5,3
4543,,JMG Corporation Ltd,JMGCORP,IT Services & Consulting,5,2
4544,,Manipal Finance Corp Ltd,MNPLFIN,Consumer Finance,5,6
4545,,Pankaj Piyush Trade and Investment Ltd,PANKAJPIYUS,Investment Banking & Brokerage,5,109
4546,,Multipurpose Trading and Agencies Ltd,ZMULTIPU,Specialized Finance,5,8
4547,,Afloat Enterprises Ltd,ADISHAKTI,,5,11
4548,,GSL Securities Ltd,GSLSEC,Diversified Financials,5,14
4549,,S K S Textiles Ltd,SKSTEXTILE,Textiles,4,14
4550,,Shukra Jewellery Ltd,SHUKJEW,"Precious Metals, Jewellery & Watches",4,4
4551,,Purple Entertainment Ltd,PURPLE,Movies & TV Serials,4,6
4552,,T Spiritual World Ltd,TSPIRITUAL,Commodities Trading,4,2
4553,,Ortel Communications Ltd,ORTEL,Cable & D2H,4,1
4554,,Priya Ltd,PRIYALT,,4,15
4555,,Wherrelz IT Solutions Ltd,WITS,,4,118
4556,,BGIL Films & Technologies Ltd,BGIL,Movies & TV Serials,4,4
4557,,New Light Apparels Ltd,NEWLIGHT,,4,19
4558,,Classic Leasing & Finance Ltd,CLFL,Diversified Financials,4,15
4559,,Aarcon Facilities Ltd,RBGUPTA,Real Estate,4,7
4560,,Mega Nirman & Industries Ltd,MNIL,Cement,4,17
4561,,Datasoft Application Software (India) Ltd,DATASOFT,Software Services,4,42
4562,,Gangotri Textiles Ltd,GANGOTRI,Apparel & Accessories,4,1
4563,,Kuber Udyog Ltd,KUBERJI,Specialty Chemicals,4,11
4564,,AVI Polymers Ltd,AVI,Commodities Trading,4,11
4565,,Hanman Fit Ltd,HANMAN,Wellness Services,4,4
4566,,Fraser and Co Ltd,FRASER,,4,5
4567,,Jayabharat Credit Ltd,JAYBHCR,Specialized Finance,4,9
4568,,Gyan Developers and Builders Ltd,GYANDEV,Real Estate,4,13
4569,,Amerise Biosciences Ltd,AMERISE,,4,1
4570,,Innocorp Ltd,INNOCORP,Plastic Products,4,5
4571,,Pioneer Agro Extracts Ltd,PIONAGR,Packaged Foods & Meats,4,9
4572,,Siddheswari Garments Ltd,SIDDHEGA,Investment Banking & Brokerage,4,13
4573,,Saptak Chem and Business Ltd,SCBL,Fertilizers & Agro Chemicals,4,4
4574,,GCM Commodity & Derivatives Ltd,GCMCOMM,Investment Banking & Brokerage,4,6
4575,,Crimson Metal Engineering Company Ltd,CRIMSON,Iron & Steel,4,9
4576,,Abhishek Infraventures Ltd,ABHIINFRA,Construction & Engineering,4,7
4577,,CMM Infraprojects Ltd,CMMIPL,Construction & Engineering,4,2
4578,,Elango Industries Ltd,ELANGO,Power Infrastructure,4,11
4579,,Ishaan Infrastructures and Shelters Ltd,IISL,,4,7
4580,,CKP Leisure Ltd,CKPLEISURE,"Hotels, Resorts & Cruise Lines",4,3
4582,,Jauss Polymers Ltd,JAUSPOL,Packaging,4,8
4583,,Padmanabh Industries Ltd,PADMAIND,Diversified Chemicals,4,7
4584,,Ashoka Refineries Ltd,ASHOKRE,Oil & Gas - Refining & Marketing,4,12
4585,,Hemo Organic Ltd,HEMORGANIC,Pharmaceuticals,4,11
4586,,Adjia Technologies Ltd,ADJIA,,4,43
4587,,R R Securities Ltd,RRSECUR,Consumer Finance,4,13
4588,,Shiva Suitings Ltd,SHVSUIT,Textiles,4,24
4589,,Regency Trust Ltd,REGTRUS,Investment Banking & Brokerage,4,4
4590,,Shelter Infra Projects Ltd,SIPL,Construction & Engineering,4,12
4591,,SS Infrastructure Development Consultants Ltd,SSINFRA,Construction & Engineering,4,3
4592,,Gopal Iron and Steels Company (Gujarat) Ltd,GOPAIST,Iron & Steel,4,7
4593,,Tricom Fruit Products Ltd,TRICOMFRU,,4,2
4594,,Jyothi Infraventures Ltd,JYOTHI,Diversified Financials,4,24
4595,,Autoriders International Ltd,AUTOINT,Tour & Travel Services,4,76
4596,,EMA India Ltd,EMAINDIA,Auto Parts,4,40
4597,,MFS Intercorp Ltd,MFSINTRCRP,Iron & Steel,4,9
4598,,Atharv Enterprises Ltd,ATHARVENT,Commodities Trading,4,2
4599,,Kiran Syntex Ltd,KIRANSY-B,Textiles,4,8
4600,,Jumbo Bag Ltd,JUMBO,Packaging,4,41
4601,,Rajkot Investment Trust Ltd,RAJKOTINV,Investment Banking & Brokerage,4,41
4602,,Inertia Steel Ltd,INERTIAST,,4,146
4603,,Gravity (India) Ltd,GRAVITY,Textiles,4,4
4604,,Sunraj Diamond Exports Ltd,SUNRAJDI,"Precious Metals, Jewellery & Watches",4,7
4605,,Superior Finlease Ltd,SUPERIOR,,4,1
4606,,Swadha Nature Ltd,SWADHATURE,,4,11
4608,,Hi-Klass Trading and Investment Ltd,HIKLASS,Investment Banking & Brokerage,3,6
4609,,Nikki Global Finance Ltd,NIKKIGL,Diversified Financials,3,11
4610,,Pagaria Energy Ltd,WOMENNET,Commodities Trading,3,7
4611,,Pro Clb Global Ltd,PROCLB,,3,7
4612,,Adarsh Mercantile Ltd,ADARSH,Commodities Trading,3,9
4614,,Dharani Finance Ltd,DHARFIN,Diversified Financials,3,7
4615,,Natura Hue Chem Ltd,NATHUEC,Ports,3,8
4616,,Oscar Global Ltd,OSCARGLO,Apparel & Accessories,3,10
4617,,Ambitious Plastomac Company Ltd,AMBIT,,3,6
4618,,Ekam Leasing and Finance Co Ltd,EKAMLEA,Investment Banking & Brokerage,3,6
4619,,SSPN Finance Ltd,SSPNFIN,Diversified Financials,3,9
4620,,Desh Rakshak Aushdhalaya Ltd,DESHRAK,Pharmaceuticals,3,7
4621,,Futuristic Securities Ltd,FUTURSEC,Investment Banking & Brokerage,3,20
